,RowId,Airline Name,Review_Title,Review Date,Top Review Image Url,img_resnet50_score,img_resnet50_label
8719,8719,easyJet,"""a very bad experience""",29th October 2024,https://www.airlinequality.com/wp-content/uploads/2024/10/WhatsApp-Image-2024-10-29-at-22.09.34-1-500x500.jpeg,3.6461637020111084,Windsor tie
8760,8760,easyJet,"""forced to pay extra 48 euro""",13th April 2024,https://www.airlinequality.com/wp-content/uploads/2024/04/IMG_20240412_231328-500x500.jpg,5.114931106567383,backpack
8763,8763,easyJet,"""greedy extra charges for hand baggage""",30th March 2024,https://www.airlinequality.com/wp-content/uploads/2024/03/20240309_0000001-500x500.jpg,6.894633769989014,airliner
8764,8764,easyJet,"""Horrible experience""",13th March 2024,https://www.airlinequality.com/wp-content/uploads/2024/03/IMG_20240313_161119-500x500.jpg,5.292311191558838,seat belt
8775,8775,easyJet,“flight departed almost 3 hours late”,4th December 2023,https://www.airlinequality.com/wp-content/uploads/2023/12/20231203_102028-500x500.jpg,6.957484245300293,wing
8794,8794,easyJet,"""Overall good trip""",29th August 2023,https://www.airlinequality.com/wp-content/uploads/2023/08/luton-queue-500x480.jpg,7.737555503845215,military aircraft
8812,8812,Edelweiss Air,"""Everything was excellent""",21st February 2025,https://www.airlinequality.com/wp-content/uploads/2025/02/IMG_5667-500x500.jpeg,6.44968318939209,wing
8813,8813,Edelweiss Air,"""Luggage delayed and damaged""",6th February 2025,https://www.airlinequality.com/wp-content/uploads/2025/02/IMG_20250203_204219-500x500.jpg,4.717534065246582,stethoscope
8838,8838,Edelweiss Air,"""Comfortable and pleasant journey""",25th October 2021,https://www.airlinequality.com/wp-content/uploads/2021/10/E0B4AD88-50D4-465B-ACD5-E59CBA770090-500x500.jpeg,6.516396522521973,red wine
8841,8841,Edelweiss Air,"""Business class is total fraud""",12th April 2021,https://www.airlinequality.com/wp-content/uploads/2021/04/IMG_2513-500x500.jpg,5.433481693267822,stretcher
8847,8847,Edelweiss Air,"""Overall a great service""",6th August 2019,https://www.airlinequality.com/wp-content/uploads/2019/08/IMG-20190804-WA0007_resized-500x459.jpeg,4.4434614181518555,baguette
8849,8849,Edelweiss Air,"""service was so good""",1st July 2019,https://www.airlinequality.com/wp-content/uploads/2019/06/32985AA6-6B03-4415-823B-46C6BB026974-500x500.jpeg,6.8844218254089355,suit
8854,8854,Edelweiss Air,"""airline was absolutely excellent""",8th February 2019,https://www.airlinequality.com/wp-content/uploads/2019/02/2019-02-07-09-58-06-D8C5797B-3E54-455B-91C3-00AAB04DC758-e1549534132711-500x500.jpeg,6.466423988342285,fireboat
8855,8855,Edelweiss Air,"""Service was superb!""",30th January 2019,https://www.airlinequality.com/wp-content/uploads/2019/01/2019-01-29-23-06-11-7CE586F2-8FA5-4A2F-8BAE-E592084CF26F-e1548804085469-500x500.jpeg,4.3828301429748535,printer
8922,8922,Egyptair,"""destroyed my hand luggage""",11th October 2024,https://www.airlinequality.com/wp-content/uploads/2024/10/image1-1.jpeg,6.092824459075928,radiator
8923,8923,Egyptair,"""meal served was a high quality""",11th October 2024,https://www.airlinequality.com/wp-content/uploads/2024/10/IMG20240917092649-500x500.jpg,5.343912124633789,tray
8924,8924,Egyptair,"""crew was friendly and helpful""",11th October 2024,https://www.airlinequality.com/wp-content/uploads/2024/10/IMG-20240915-WA0015-500x500.jpg,5.597191333770752,meatloaf
8947,8947,Egyptair,"""don’t expect to get a good seat""",1st December 2023,https://www.airlinequality.com/wp-content/uploads/2023/12/IMG_2895-500x500.jpeg,6.472246170043945,modem
8960,8960,Egyptair,"""common pattern delaying luggage""",17th August 2023,https://www.airlinequality.com/wp-content/uploads/2023/08/367428664_1736661410102416_95773827517979694_n-500x500.jpg,5.071042537689209,hamper
8966,8966,Egyptair,"""seats and windows were disgustingly dirty""",19th June 2023,https://www.airlinequality.com/wp-content/uploads/2023/06/59a0034d-8df4-4836-93ae-49b09b1feb6b-500x500.jpeg,5.224674224853516,tray
8970,8970,Egyptair,"""has zero regard for passenger comfort and well-being""",17th May 2023,https://www.airlinequality.com/wp-content/uploads/2023/05/IMG_5629-500x500.jpg,6.40936279296875,CRT screen
8976,8976,Egyptair,"""the flight was excellent""",2nd April 2023,https://www.airlinequality.com/wp-content/uploads/2023/04/IMG_6860-500x500.jpeg,7.635868072509766,plate
8983,8983,Egyptair,"""I will never use Egyptair""",25th February 2023,https://www.airlinequality.com/wp-content/uploads/2023/02/IMG-4967-500x500.jpg,7.6414713859558105,minibus
8997,8997,Egyptair,"""food on board was very tasty""",28th November 2022,https://www.airlinequality.com/wp-content/uploads/2022/11/IMG_20220726_211106-500x500.jpg,4.972251892089844,packet
9024,9024,El Al Israel Airlines,"""Inflight service was excellent""",24th September 2023,https://www.airlinequality.com/wp-content/uploads/2023/09/IMG_0407-500x500.jpeg,6.719139575958252,airliner
9037,9037,El Al Israel Airlines,"""they did not show up on time""",8th October 2022,https://www.airlinequality.com/wp-content/uploads/2022/10/image-26-500x500.jpg,5.456511974334717,turnstile
9039,9039,El Al Israel Airlines,"""the crew was very nice""",31st August 2022,https://www.airlinequality.com/wp-content/uploads/2022/08/84552A65-BF39-4418-92DB-9EFB08FED88C-500x500.jpeg,4.981293201446533,CRT screen
9067,9067,El Al Israel Airlines,"""the seats were horribly outdated""",29th December 2019,https://www.airlinequality.com/wp-content/uploads/2019/12/A81DAC15-89EF-4814-90AC-12C7B895B868-e1577550553418-500x500.jpeg,6.724090099334717,airliner
9076,9076,El Al Israel Airlines,"""Absolutely horrible staff""",17th September 2019,https://www.airlinequality.com/wp-content/uploads/2019/09/4A383FB7-B958-42EE-8660-C5751084CC79-500x500.jpeg,6.799637317657471,tool kit
9087,9087,El Al Israel Airlines,"""treated like dirt""",5th May 2019,https://www.airlinequality.com/wp-content/uploads/2019/05/IMG20190503015722-500x500.jpg,4.910732746124268,traffic sign
9119,9119,Ellinair,"""happy to fly them again""",23rd April 2017,https://www.airlinequality.com/wp-content/uploads/2014/08/IMG_3960-e1492874029791-500x500.jpg,6.210356712341309,airliner
9120,9120,Ellinair,"""staff were friendly""",18th April 2017,https://www.airlinequality.com/wp-content/uploads/2014/08/14924934258051281749401-e1492499773913-500x500.jpg,6.669642925262451,seat belt
9124,9124,Ellinair,Ellinair customer review,24th August 2015,https://www.airlinequality.com/wp-content/uploads/2014/08/EllinairDrink-500x500.jpg,6.986943244934082,packet
9132,9132,Emirates,"""spaciousness and comfort""",7th February 2025,https://www.airlinequality.com/wp-content/uploads/2025/02/IMG_20250114_001236-500x500.jpg,5.71262788772583,automated teller machine
9136,9136,Emirates,“Flying business now feels like economy”,18th January 2025,https://www.airlinequality.com/wp-content/uploads/2025/01/PXL_20241217_130343926.MP_-500x500.jpg,6.675532817840576,plate
9137,9137,Emirates,"""the worst travel experience""",26th December 2024,https://www.airlinequality.com/wp-content/uploads/2024/12/17351799082199052324615388073639-500x500.jpg,5.247317790985107,plate
9139,9139,Emirates,“Economy treated as an afterthought”,15th December 2024,https://www.airlinequality.com/wp-content/uploads/2024/12/IMG_8599-500x500.jpeg,4.911766052246094,slip-on shoe
9169,9169,Emirates,"""crew on board wasn't too interactive""",20th August 2024,https://www.airlinequality.com/wp-content/uploads/2024/08/emirates-500x500.jpg,5.898615837097168,meatloaf
9171,9171,Emirates,"""upgrade to business class""",12th August 2024,https://www.airlinequality.com/wp-content/uploads/2024/08/IMG_0617-500x500.jpeg,5.425823211669922,home theater
9193,9193,Emirates,"""Seat quality was average"" ",7th May 2024,https://www.airlinequality.com/wp-content/uploads/2024/05/20230613_121955-500x500.jpg,7.0591020584106445,spatula
9198,9198,Emirates,"""no interest in human care""",28th April 2024,https://www.airlinequality.com/wp-content/uploads/2024/04/1888148b-f2b9-412e-9d21-35035896a870-500x500.jpeg,5.5008625984191895,monitor
9201,9201,Emirates,"""services were top notch"" ",26th April 2024,https://www.airlinequality.com/wp-content/uploads/2024/04/IMG_20240320_233558-500x500.jpg,6.862635612487793,sink
9202,9202,Emirates,"""hide back in the staff area""",22nd April 2024,https://www.airlinequality.com/wp-content/uploads/2024/04/IMG_6421-500x500.jpeg,5.925365924835205,CRT screen
9207,9207,Emirates,“spent 4 hours on hold”,19th April 2024,https://www.airlinequality.com/wp-content/uploads/2024/04/IMG_0882-500x500.png,6.914087772369385,stopwatch
9208,9208,Emirates,"""never recommend this airline""",18th April 2024,https://www.airlinequality.com/wp-content/uploads/2024/04/20240417_233053-500x500.jpg,8.1886625289917,maypole
9209,9209,Emirates,"""Emirates didn’t give any assistance""",18th April 2024,https://www.airlinequality.com/wp-content/uploads/2024/04/IMG_7128-500x500.png,4.937201499938965,prison
9211,9211,Emirates,"""I won't be booking Emirates again""",12th April 2024,https://www.airlinequality.com/wp-content/uploads/2024/04/Scherm­afbeelding-2024-04-12-om-16.38.14-500x500.png,-1.0,error
9213,9213,Emirates,"""absolutely unacceptable""",20th March 2024,https://www.airlinequality.com/wp-content/uploads/2024/03/IMG_7143-500x500.jpeg,4.96226167678833,seat belt
9221,9221,Emirates,"""Unacceptable treatment of customers""",3rd March 2024,https://www.airlinequality.com/wp-content/uploads/2024/03/IMG_1998-500x500.jpeg,5.411180019378662,waste container
9235,9235,Ernest Airlines,"""cheap food prices"" ",20th March 2019,https://www.airlinequality.com/wp-content/uploads/2019/03/A5A8AA5D-8B30-4026-B7DB-FF83CEF8E341-500x500.jpeg,5.3621978759765625,airliner
9288,9288,Ethiopian Airlines,"""Crew was friendly and professional"" ",3rd February 2025,https://www.airlinequality.com/wp-content/uploads/2025/02/IMG_20250117_005300_edit_5325072271041601-2-500x500.jpg,4.929347038269043,hamper
9298,9298,Ethiopian Airlines,"""expected much more""",1st December 2024,https://www.airlinequality.com/wp-content/uploads/2024/12/IMG_3436-1-500x500.jpeg,5.383877754211426,envelope
9300,9300,Ethiopian Airlines,“didn’t like the flight or the service”,1st November 2024,https://www.airlinequality.com/wp-content/uploads/2024/11/IMG_1399-500x500.jpeg,5.705828666687012,beer glass
9353,9353,Ethiopian Airlines,"""okay for what they charge""",21st April 2023,https://www.airlinequality.com/wp-content/uploads/2023/04/ETHIOPIAN-1-500x500.jpg,7.662042140960693,wing
9367,9367,Ethiopian Airlines,"""choose another airline""",20th January 2023,https://www.airlinequality.com/wp-content/uploads/2023/01/AD6DB9DA-8ADE-4FA8-8AFE-7EB52914C4B2-500x500.jpeg,6.96964168548584,backpack
9380,9380,Ethiopian Airlines,"""my suitcase was broken""",1st November 2022,https://www.airlinequality.com/wp-content/uploads/2022/11/20220923_080545-500x500.jpg,5.285731792449951,stretcher
9389,9389,Etihad Airways,"“Never use them again""",19th February 2025,https://www.airlinequality.com/wp-content/uploads/2025/02/IMG_5510-500x500.jpeg,4.536819934844971,toilet seat
9393,9393,Etihad Airways,“meal service was pretty bland”,6th January 2025,https://www.airlinequality.com/wp-content/uploads/2025/01/Etihad-787-Dreamliner-extra-legroom-seat-Abu-Dhabi-to-London-22-December-2024-3-500x500.jpg,4.076603889465332,stretcher
9397,9397,Etihad Airways,"""substantially more legroom""",29th December 2024,https://www.airlinequality.com/wp-content/uploads/2024/12/IMG_3226-500x500.jpeg,5.925872802734375,hot pot
9415,9415,Etihad Airways,"""food barely edible""",18th October 2024,https://www.airlinequality.com/wp-content/uploads/2024/10/IMG_6147-500x500.jpeg,3.997537851333618,iPod
9426,9426,Etihad Airways,"""the crew was the worst""",28th September 2024,https://www.airlinequality.com/wp-content/uploads/2024/09/IMG_4543-500x500.jpeg,4.699797630310059,high-speed train
9433,9433,Etihad Airways,"""they didn't refund my money""",14th September 2024,https://www.airlinequality.com/wp-content/uploads/2024/09/photo_2024-09-14-22.24.32-500x500.jpeg,6.7190070152282715,website
9439,9439,Etihad Airways,"""worst customer service""",9th August 2024,https://www.airlinequality.com/wp-content/uploads/2024/08/IMG-20240615-WA0013-500x500.jpg,5.607311248779297,space heater
9449,9449,Etihad Airways,"""try to avoid this airline""",30th June 2024,https://www.airlinequality.com/wp-content/uploads/2024/06/image-1000x1000.jpg-500x500.png,-1.0,error
9452,9452,Etihad Airways,"""Business Class product is good""",6th June 2024,https://www.airlinequality.com/wp-content/uploads/2024/06/Etihad-Dreamliner-Business-Class-Abu-Dhabi-to-Osaka-May-24-1-500x500.jpg,4.9540886878967285,projector
9453,9453,Etihad Airways,"""nothing really to complain about""",6th June 2024,https://www.airlinequality.com/wp-content/uploads/2024/06/Etihad-A380-Economy-Class-Extra-Leg-Room-Seat-Abu-Dhabi-to-London-2-500x500.jpg,4.7312726974487305,stretcher
9456,9456,Etihad Airways,“I did enjoy it very much”,4th June 2024,https://www.airlinequality.com/wp-content/uploads/2024/06/Etihad-A380-Business-Class-LHR-to-Abu-Dhabi-May-24-1-500x500.jpg,6.9428935050964355,passenger car
9466,9466,Etihad Airways,"“no service-mind, no empathy”",15th April 2024,https://www.airlinequality.com/wp-content/uploads/2024/04/20240406_011909-500x500.jpg,5.548333644866943,plate
9469,9469,Etihad Airways,"""I will never fly with Etihad again""",7th April 2024,https://www.airlinequality.com/wp-content/uploads/2024/04/C7EFF779-8281-4CAF-8DF2-A1867D0D4243-500x500.jpeg,6.469483375549316,plastic bag
9471,9471,Etihad Airways,"""a poor choice for travel""",19th March 2024,https://www.airlinequality.com/wp-content/uploads/2024/03/IMG_2327-500x500.jpeg,5.4206438064575195,vacuum cleaner
9486,9486,euroAtlantic Airways,"""most awful flight""",16th October 2019,https://www.airlinequality.com/wp-content/uploads/2019/10/426EA781-0D0A-42F9-BC6B-309B0197D2B9-500x500.jpeg,4.579258918762207,carton
9487,9487,euroAtlantic Airways,"""I would have rather walked back""",8th October 2019,https://www.airlinequality.com/wp-content/uploads/2019/10/93E18355-305D-49BD-B29B-19883A450326-e1570468494793-500x500.jpeg,4.402468204498291,soap dispenser
9492,9492,euroAtlantic Airways,"""pleasant long haul flight""",31st October 2018,https://www.airlinequality.com/wp-content/uploads/2018/10/20181012_130121-500x500.jpg,5.479877471923828,Granny Smith
9512,9512,Eurowings,"""Still no bag"" ",16th June 2024,https://www.airlinequality.com/wp-content/uploads/2024/06/Screenshot_20240616_073730_Chrome-500x500.jpg,6.696382522583008,website
9514,9514,Eurowings,“size of the food is simply microscopic”,13th May 2024,https://www.airlinequality.com/wp-content/uploads/2024/05/Изображение-WhatsApp-2024-05-12-в-11.57.10_367f6687-500x500.jpg,6.057833194732666,plate
9522,9522,Eurowings,"""cramped seating is ridiculous""",22nd October 2023,https://www.airlinequality.com/wp-content/uploads/2023/10/IMG-20231022-WA0023-500x500.jpeg,5.141148567199707,sock
9563,9563,Eurowings,"""isn’t really a business class""",12th April 2023,https://www.airlinequality.com/wp-content/uploads/2023/04/591CCBBE-7674-4C87-9D2E-D01A6EBB43A1-500x500.jpeg,4.843449592590332,tray
9570,9570,Eurowings,"""I was given a middle seat""",5th March 2023,https://www.airlinequality.com/wp-content/uploads/2023/03/01DE5E76-CF2D-41E3-8999-FC6D7613598A-500x500.jpeg,5.5771708488464355,monitor
